County,State,Cases,Deaths,Recovered
Washington,Arkansas,54,0,34
Crawford,Arkansas,4,0,2
Little River,Arkansas,0,0,0
Miller,Arkansas,30,0,14
Lafayette,Arkansas,4,0,3
Columbia,Arkansas,5,0,2
Union,Arkansas,26,0,10
Ashley,Arkansas,12,0,0
Chicot,Arkansas,7,0,2
Benton,Arkansas,62,0,41
Carroll,Arkansas,2,0,1
Madison,Arkansas,1,0,0
Sebastian,Arkansas,11,0,10
Polk,Arkansas,7,0,4
Sevier,Arkansas,10,0,6
Garland,Arkansas,108,0,62
Saline,Arkansas,45,1,24
Franklin,Arkansas,1,0,0
Scott,Arkansas,1,0,1
Logan,Arkansas,3,0,1
Yell,Arkansas,2,0,1
Montgomery,Arkansas,0,0,0
Pike,Arkansas,2,0,2
Hempstead,Arkansas,5,1,2
Drew,Arkansas,6,1,4
Bradley,Arkansas,7,1,3
Calhoun,Arkansas,0,0,0
Ouachita,Arkansas,5,0,5
Nevada,Arkansas,1,0,1
Clark,Arkansas,27,0,15
Dallas,Arkansas,1,0,1
Cleveland,Arkansas,8,0,7
Lincoln,Arkansas,258,0,5
Arkansas,Arkansas,2,0,1
Grant,Arkansas,11,0,7
Monroe,Arkansas,4,0,2
Lee,Arkansas,3,1,1
Hot Spring,Arkansas,8,0,5
St. Francis,Arkansas,65,0,4
Crittenden,Arkansas,142,5,55
Cross,Arkansas,8,0,4
Woodruff,Arkansas,1,0,0
White,Arkansas,29,1,15
Faulkner,Arkansas,62,2,43
Conway,Arkansas,5,1,3
Newton,Arkansas,2,0,2
Pope,Arkansas,35,0,18
Johnson,Arkansas,22,0,11
Van Buren,Arkansas,26,2,21
Cleburne,Arkansas,71,4,51
Poinsett,Arkansas,10,0,5
Craighead,Arkansas,44,1,28
Sharp,Arkansas,2,0,1
Izard,Arkansas,2,0,2
Fulton,Arkansas,0,0,0
Stone,Arkansas,7,0,6
Boone,Arkansas,3,0,2
Alameda,California,594,0,0
Alpine,California,1,0,0
Amador,California,2,0,0
Butte,California,11,0,0
Calaveras,California,5,0,0
Colusa,California,3,0,0
Contra Costa,California,481,0,0
Del Norte,California,2,0,0
El Dorado,California,25,0,0
Fresno,California,151,0,0
Glenn,California,2,0,0
Humboldt,California,40,0,0
Imperial,California,59,0,0
Inyo,California,11,0,0
Kern,California,198,0,0
Kings,California,5,0,0
Lake,California,1,0,0
Lassen,California,0,0,0
Los Angeles,California,7505,0,0
Madera,California,28,0,0
Marin,California,125,0,0
Mariposa,California,0,0,0
Mendocino,California,4,0,0
Merced,California,35,0,0
Modoc,California,0,0,0
Mono,California,19,0,0
Monterey,California,68,0,0
Napa,California,21,0,0
Nevada,California,21,0,0
Orange,California,1034,0,0
Placer,California,102,0,0
Plumas,California,3,0,0
Riverside,California,974,0,0
Sacramento,California,565,0,0
San Benito,California,31,0,0
San Bernardino,California,635,0,0
San Diego,California,1532,0,0
San Francisco,California,687,0,0
San Joaquin,California,211,0,0
San Luis Obispo,California,90,0,0
San Mateo,California,608,0,0
Santa Barbara,California,221,0,0
Santa Clara,California,1257,0,0
Santa Cruz,California,69,0,0
Shasta,California,18,0,0
Sierra,California,0,0,0
Siskiyou,California,4,0,0
Solano,California,111,0,0
Sonoma,California,107,0,0
Stanislaus,California,86,0,0
Sutter,California,17,0,0
Tehama,California,1,0,0
Trinity,California,0,0,0
Tulare,California,145,0,0
Tuolumne,California,0,0,0
Unassigned,California,55,0,0
Ventura,California,263,0,0
Yolo,California,56,0,0
Yuba,California,10,0,0
Alameda,California,560,0,0
Alpine,California,1,0,0
Amador,California,2,0,0
Butte,California,11,0,0
Calaveras,California,5,0,0
Colusa,California,2,0,0
Contra Costa,California,471,0,0
Del Norte,California,2,0,0
El Dorado,California,22,0,0
Fresno,California,138,0,0
Glenn,California,2,0,0
Humboldt,California,40,0,0
Imperial,California,53,0,0
Inyo,California,11,0,0
Kern,California,134,0,0
Kings,California,5,0,0
Lake,California,1,0,0
Lassen,California,0,0,0
Los Angeles,California,6885,0,0
Madera,California,28,0,0
Marin,California,122,0,0
Mariposa,California,0,0,0
Mendocino,California,4,0,0
Merced,California,27,0,0
Modoc,California,0,0,0
Mono,California,18,0,0
Monterey,California,63,0,0
Napa,California,18,0,0
Nevada,California,20,0,0
Orange,California,971,0,0
Placer,California,94,0,0
Plumas,California,3,0,0
Riverside,California,905,0,0
Sacramento,California,513,0,0
San Benito,California,26,0,0
San Bernardino,California,554,0,0
San Diego,California,1456,0,0
San Francisco,California,636,0,0
San Joaquin,California,198,0,0
San Luis Obispo,California,87,0,0
San Mateo,California,573,0,0
Santa Barbara,California,209,0,0
Santa Clara,California,1193,0,0
Santa Cruz,California,67,0,0
Shasta,California,16,0,0
Sierra,California,0,0,0
Siskiyou,California,4,0,0
Solano,California,99,0,0
Sonoma,California,102,0,0
Stanislaus,California,83,0,0
Sutter,California,16,0,0
Tehama,California,1,0,0
Trinity,California,0,0,0
Tulare,California,144,0,0
Tuolumne,California,1,0,0
Unassigned,California,53,0,0
Ventura,California,247,0,0
Yolo,California,51,0,0
Yuba,California,10,0,0
Alameda,California,527,0,0
Alpine,California,1,0,0
Amador,California,2,0,0
Butte,California,11,0,0
Calaveras,California,4,0,0
Colusa,California,1,0,0
Contra Costa,California,447,0,0
Del Norte,California,2,0,0
El Dorado,California,23,0,0
Fresno,California,122,0,0
Glenn,California,2,0,0
Humboldt,California,37,0,0
Imperial,California,47,0,0
Inyo,California,11,0,0
Kern,California,117,0,0
Kings,California,3,0,0
Lake,California,1,0,0
Lassen,California,0,0,0
Los Angeles,California,6346,0,0
Madera,California,29,0,0
Marin,California,119,0,0
Mariposa,California,0,0,0
Mendocino,California,4,0,0
Merced,California,25,0,0
Modoc,California,0,0,0
Mono,California,18,0,0
Monterey,California,62,0,0
Napa,California,18,0,0
Nevada,California,19,0,0
Orange,California,910,0,0
Placer,California,90,0,0
Plumas,California,2,0,0
Riverside,California,854,0,0
Sacramento,California,448,0,0
San Benito,California,25,0,0
San Bernardino,California,550,0,0
San Diego,California,1406,0,0
San Francisco,California,586,0,0
San Joaquin,California,191,0,0
San Luis Obispo,California,85,0,0
San Mateo,California,569,0,0
Santa Barbara,California,189,0,0
Santa Clara,California,1128,0,0
Santa Cruz,California,65,0,0
Shasta,California,16,0,0
Sierra,California,0,0,0
Siskiyou,California,4,0,0
Solano,California,95,0,0
Sonoma,California,102,0,0
Stanislaus,California,72,0,0
Sutter,California,14,0,0
Tehama,California,1,0,0
Trinity,California,0,0,0
Tulare,California,126,0,0
Tuolumne,California,1,0,0
Unassigned,California,53,0,0
Ventura,California,234,0,0
Yolo,California,43,0,0
Yuba,California,8,0,0
Alameda,California,475,0,0
Alpine,California,1,0,0
Amador,California,2,0,0
Butte,California,10,0,0
Calaveras,California,3,0,0
Colusa,California,1,0,0
Contra Costa,California,415,0,0
Del Norte,California,1,0,0
El Dorado,California,19,0,0
Fresno,California,102,0,0
Glenn,California,2,0,0
Humboldt,California,29,0,0
Imperial,California,42,0,0
Inyo,California,10,0,0
Kern,California,109,0,0
Kings,California,4,0,0
Lake,California,0,0,0
Lassen,California,0,0,0
Los Angeles,California,5892,0,0
Madera,California,27,0,0
Marin,California,113,0,0
Mariposa,California,0,0,0
Mendocino,California,4,0,0
Merced,California,16,0,0
Modoc,California,0,0,0
Mono,California,18,0,0
Monterey,California,61,0,0
Napa,California,15,0,0
Nevada,California,19,0,0
Orange,California,820,0,0
Placer,California,86,0,0
Plumas,California,2,0,0
Riverside,California,669,0,0
Sacramento,California,393,0,0
San Benito,California,22,0,0
San Bernardino,California,375,0,0
San Diego,California,1328,0,0
San Francisco,California,559,0,0
San Joaquin,California,179,0,0
San Luis Obispo,California,83,0,0
San Mateo,California,528,0,0
Santa Barbara,California,171,0,0
Santa Clara,California,1052,0,0
Santa Cruz,California,59,0,0
Shasta,California,11,0,0
Sierra,California,0,0,0
Siskiyou,California,3,0,0
Solano,California,78,0,0
Sonoma,California,88,0,0
Stanislaus,California,51,0,0
Sutter,California,14,0,0
Tehama,California,1,0,0
Trinity,California,0,0,0
Tulare,California,81,0,0
Tuolumne,California,1,0,0
Unassigned,California,52,0,0
Ventura,California,196,0,0
Yolo,California,37,0,0
Yuba,California,7,0,0
Alameda,California,468,0,0
Alpine,California,1,0,0
Amador,California,2,0,0
Butte,California,10,0,0
Calaveras,California,3,0,0
Colusa,California,1,0,0
Contra Costa,California,382,0,0
Del Norte,California,1,0,0
El Dorado,California,19,0,0
Fresno,California,102,0,0
Glenn,California,2,0,0
Humboldt,California,29,0,0
Imperial,California,42,0,0
Inyo,California,10,0,0
Kern,California,103,0,0
Kings,California,3,0,0
Lake,California,0,0,0
Lassen,California,0,0,0
Los Angeles,California,5275,0,0
Madera,California,27,0,0
Marin,California,111,0,0
Mariposa,California,0,0,0
Mendocino,California,4,0,0
Merced,California,11,0,0
Modoc,California,0,0,0
Mono,California,18,0,0
Monterey,California,61,0,0
Napa,California,15,0,0
Nevada,California,19,0,0
Orange,California,781,0,0
Placer,California,87,0,0
Plumas,California,2,0,0
Riverside,California,652,0,0
Sacramento,California,393,0,0
San Benito,California,22,0,0
San Bernardino,California,373,0,0
San Diego,California,1211,0,0
San Francisco,California,537,0,0
San Joaquin,California,171,0,0
San Luis Obispo,California,82,0,0
San Mateo,California,520,0,0
Santa Barbara,California,167,0,0
Santa Clara,California,1045,0,0
Santa Cruz,California,56,0,0
Shasta,California,11,0,0
Sierra,California,0,0,0
Siskiyou,California,3,0,0
Solano,California,79,0,0
Sonoma,California,88,0,0
Stanislaus,California,51,0,0
Sutter,California,14,0,0
Tehama,California,1,0,0
Trinity,California,0,0,0
Tulare,California,79,0,0
Tuolumne,California,1,0,0
Unassigned,California,52,0,0
Ventura,California,194,0,0
Yolo,California,40,0,0
Yuba,California,7,0,0
Alameda,California,395,0,0
Alpine,California,1,0,0
Amador,California,2,0,0
Butte,California,8,0,0
Calaveras,California,3,0,0
Colusa,California,1,0,0
Contra Costa,California,327,0,0
Del Norte,California,1,0,0
El Dorado,California,16,0,0
Fresno,California,98,0,0
Glenn,California,2,0,0
Humboldt,California,34,0,0
Imperial,California,35,0,0
Inyo,California,10,0,0
Kern,California,87,0,0
Kings,California,3,0,0
Lake,California,0,0,0
Lassen,California,0,0,0
Los Angeles,California,4566,0,0
Madera,California,28,0,0
Marin,California,106,0,0
Mariposa,California,0,0,0
Mendocino,California,4,0,0
Merced,California,9,0,0
Modoc,California,0,0,0
Mono,California,18,0,0
Monterey,California,58,0,0
Napa,California,13,0,0
Nevada,California,19,0,0
Orange,California,713,0,0
Placer,California,76,0,0
Plumas,California,2,0,0
Riverside,California,540,0,0
Sacramento,California,363,0,0
San Benito,California,22,0,0
San Bernardino,California,356,0,0
San Diego,California,1114,0,0
San Francisco,California,506,0,0
San Joaquin,California,162,0,0
San Luis Obispo,California,82,0,0
San Mateo,California,474,0,0
Santa Barbara,California,154,0,0
Santa Clara,California,983,0,0
Santa Cruz,California,52,0,0
Shasta,California,10,0,0
Sierra,California,0,0,0
Siskiyou,California,3,0,0
Solano,California,72,0,0
Sonoma,California,84,0,0
Stanislaus,California,48,0,0
Sutter,California,12,0,0
Tehama,California,1,0,0
Trinity,California,0,0,0
Tulare,California,73,0,0
Tuolumne,California,1,0,0
Unassigned,California,54,0,0
Ventura,California,186,0,0
Yolo,California,33,0,0
Yuba,California,6,0,0
Alameda,California,345,0,0
Alpine,California,1,0,0
Amador,California,2,0,0
Butte,California,7,0,0
Calaveras,California,3,0,0
Colusa,California,1,0,0
Contra Costa,California,297,0,0
Del Norte,California,0,0,0
El Dorado,California,16,0,0
Fresno,California,92,0,0
Glenn,California,2,0,0
Humboldt,California,23,0,0
Imperial,California,24,0,0
Inyo,California,8,0,0
Kern,California,74,0,0
Kings,California,3,0,0
Lake,California,0,0,0
Lassen,California,0,0,0
Los Angeles,California,4040,0,0
Madera,California,25,0,0
Marin,California,102,0,0
Mariposa,California,0,0,0
Mendocino,California,4,0,0
Merced,California,9,0,0
Mono,California,16,0,0
Monterey,California,50,0,0
Napa,California,13,0,0
Nevada,California,17,0,0
Orange,California,640,0,0
Placer,California,72,0,0
Plumas,California,1,0,0
Riverside,California,438,0,0
Sacramento,California,322,0,0
San Benito,California,18,0,0
San Bernardino,California,335,0,0
San Diego,California,968,0,0
San Francisco,California,473,0,0
San Joaquin,California,148,0,0
San Luis Obispo,California,79,0,0
San Mateo,California,423,0,0
Santa Barbara,California,125,0,0
Santa Clara,California,908,0,0
Santa Cruz,California,49,0,0
Shasta,California,7,0,0
Sierra,California,0,0,0
Siskiyou,California,3,0,0
Solano,California,65,0,0
Sonoma,California,76,0,0
Stanislaus,California,40,0,0
Sutter,California,10,0,0
Tehama,California,1,0,0
Trinity,California,0,0,0
Tulare,California,64,0,0
Tuolumne,California,1,0,0
Unassigned,California,49,0,0
Ventura,California,178,0,0
Yolo,California,29,0,0
Yuba,California,5,0,0
Alameda,California,287,0,0
Alpine,California,1,0,0
Amador,California,1,0,0
Butte,California,6,0,0
Calaveras,California,3,0,0
Colusa,California,1,0,0
Contra Costa,California,267,0,0
Del Norte,California,0,0,0
El Dorado,California,14,0,0
Fresno,California,75,0,0
Glenn,California,2,0,0
Humboldt,California,19,0,0
Imperial,California,25,0,0
Inyo,California,8,0,0
Kern,California,53,0,0
Kings,California,3,0,0
Lake,California,0,0,0
Lassen,California,0,0,0
Los Angeles,California,3502,0,0
Madera,California,17,0,0
Marin,California,87,0,0
Mariposa,California,0,0,0
Mendocino,California,4,0,0
Merced,California,7,0,0
Modoc,California,0,0,0
Mono,California,12,0,0
Monterey,California,47,0,0
Napa,California,11,0,0
Nevada,California,15,0,0
Orange,California,579,0,0
Placer,California,52,0,0
Plumas,California,1,0,0
Riverside,California,306,0,0
Sacramento,California,299,0,0
San Benito,California,14,0,0
San Bernardino,California,245,0,0
San Diego,California,851,0,0
San Francisco,California,432,0,0
San Joaquin,California,132,0,0
San Luis Obispo,California,69,0,0
San Mateo,California,354,0,0
Santa Barbara,California,103,0,0
Santa Clara,California,805,0,0
Santa Cruz,California,44,0,0
Shasta,California,5,0,0
Sierra,California,0,0,0
Siskiyou,California,3,0,0
Solano,California,57,0,0
Sonoma,California,60,0,0
Stanislaus,California,29,0,0
Sutter,California,9,0,0
Tehama,California,0,0,0
Trinity,California,0,0,0
Tulare,California,43,0,0
Tuolumne,California,1,0,0
Unassigned,California,50,0,0
Ventura,California,154,0,0
Yolo,California,22,0,0
Yuba,California,5,0,0
*Unknown or pending,Colorado,18,0,0
Yuma,Colorado,1,0,0
Weld,Colorado,76,0,0
Washington,Colorado,0,0,0
Teller,Colorado,3,0,0
Summit,Colorado,10,0,0
Sedgwick,Colorado,0,0,0
San Miguel,Colorado,1,0,0
San Juan,Colorado,0,0,0
Saguache,Colorado,0,0,0
Routt,Colorado,4,0,0
Rio Grande,Colorado,0,0,0
Rio Blanco,Colorado,0,0,0
Pueblo,Colorado,3,0,0
Prowers,Colorado,0,0,0
Pitkin,Colorado,18,0,0
Phillips,Colorado,0,0,0
Park,Colorado,1,0,0
Ouray,Colorado,0,0,0
Otero,Colorado,0,0,0
Morgan,Colorado,3,0,0
Montrose,Colorado,3,0,0
Montezuma,Colorado,0,0,0
Moffat,Colorado,0,0,0
Mineral,Colorado,0,0,0
Mesa,Colorado,5,0,0
Logan,Colorado,2,0,0
Lincoln,Colorado,0,0,0
Las Animas,Colorado,0,0,0
Larimer,Colorado,43,0,0
Lake,Colorado,0,0,0
La Plata,Colorado,1,0,0
Kit Carson,Colorado,0,0,0
Kiowa,Colorado,0,0,0
Jefferson,Colorado,73,0,0
Jackson,Colorado,0,0,0
Huerfano,Colorado,1,0,0
Hinsdale,Colorado,1,0,0
Gunnison,Colorado,40,0,0
Grand,Colorado,2,0,0
Gilpin,Colorado,0,0,0
Garfield,Colorado,10,0,0
Fremont,Colorado,1,0,0
Elbert,Colorado,3,0,0
El Paso,Colorado,106,0,0
Eagle,Colorado,96,0,0
Douglas,Colorado,53,0,0
Dolores,Colorado,0,0,0
Denver,Colorado,176,0,0
Delta,Colorado,1,0,0
Custer,Colorado,0,0,0
Crowley,Colorado,1,0,0
Costilla,Colorado,0,0,0
Conejos,Colorado,0,0,0
Clear Creek,Colorado,3,0,0
Cheyenne,Colorado,0,0,0
Chaffee,Colorado,3,0,0
Broomfield,Colorado,5,0,0
Boulder,Colorado,49,0,0
Bent,Colorado,0,0,0
Baca,Colorado,0,0,0
Archuleta,Colorado,0,0,0
Arapahoe,Colorado,69,0,0
Alamosa,Colorado,0,0,0
Adams,Colorado,27,0,0
Andover,Connecticut,2,0,0
Griswold,Connecticut,10,0,0
Prospect,Connecticut,26,0,0
Ansonia,Connecticut,128,0,0
Groton,Connecticut,36,0,0
Putnam,Connecticut,6,0,0
Ashford,Connecticut,8,0,0
Guilford,Connecticut,59,0,0
Redding,Connecticut,35,0,0
Avon,Connecticut,35,0,0
Haddam,Connecticut,16,0,0
Ridgefield,Connecticut,146,0,0
Barkhamsted,Connecticut,10,0,0
Hamden,Connecticut,424,0,0
Rocky Hill,Connecticut,159,0,0
Beacon Falls,Connecticut,22,0,0
Hampton,Connecticut,0,0,0
Roxbury,Connecticut,5,0,0
Berlin,Connecticut,71,0,0
Hartford,Connecticut,704,0,0
Salem,Connecticut,3,0,0
Bethany,Connecticut,15,0,0
Hartland,Connecticut,1,0,0
Salisbury,Connecticut,5,0,0
Bethel,Connecticut,129,0,0
Harwinton,Connecticut,18,0,0
Scotland,Connecticut,0,0,0
Bethlehem,Connecticut,8,0,0
Hebron,Connecticut,11,0,0
Seymour,Connecticut,129,0,0
Bloomfield,Connecticut,189,0,0
Kent,Connecticut,6,0,0
Sharon,Connecticut,10,0,0
Bolton,Connecticut,9,0,0
Killingly,Connecticut,17,0,0
Shelton,Connecticut,351,0,0
Bozrah,Connecticut,4,0,0
Killingworth,Connecticut,10,0,0
Sherman,Connecticut,10,0,0
Branford,Connecticut,197,0,0
Lebanon,Connecticut,9,0,0
Simsbury,Connecticut,56,0,0
Bridgeport,Connecticut,1356,0,0
Ledyard,Connecticut,8,0,0
Somers,Connecticut,32,0,0
Bridgewater,Connecticut,5,0,0
Lisbon,Connecticut,4,0,0
South Windsor,Connecticut,57,0,0
Bristol,Connecticut,271,0,0
Litchfield,Connecticut,14,0,0
Southbury,Connecticut,99,0,0
Brookfield,Connecticut,100,0,0
Lyme,Connecticut,1,0,0
Southington,Connecticut,129,0,0
Brooklyn,Connecticut,8,0,0
Madison,Connecticut,51,0,0
Sprague,Connecticut,2,0,0
Burlington,Connecticut,18,0,0
Manchester,Connecticut,249,0,0
Stafford,Connecticut,62,0,0
Canaan,Connecticut,0,0,0
Mansfield,Connecticut,10,0,0
Stamford,Connecticut,2046,0,0
Canterbury,Connecticut,2,0,0
Marlborough,Connecticut,22,0,0
Sterling,Connecticut,2,0,0
Canton,Connecticut,44,0,0
Meriden,Connecticut,205,0,0
Stonington,Connecticut,23,0,0
Chaplin,Connecticut,0,0,0
Middlebury,Connecticut,21,0,0
Stratford,Connecticut,421,0,0
Cheshire,Connecticut,82,0,0
Middlefield,Connecticut,7,0,0
Suffield,Connecticut,73,0,0
Chester,Connecticut,31,0,0
Middletown,Connecticut,218,0,0
Thomaston,Connecticut,31,0,0
Clinton,Connecticut,26,0,0
Milford,Connecticut,369,0,0
Thompson,Connecticut,10,0,0
Colchester,Connecticut,13,0,0
Monroe,Connecticut,61,0,0
Tolland,Connecticut,26,0,0
Colebrook,Connecticut,1,0,0
Montville,Connecticut,41,0,0
Torrington,Connecticut,215,0,0
Columbia,Connecticut,6,0,0
Morris,Connecticut,5,0,0
Trumbull,Connecticut,240,0,0
Cornwall,Connecticut,1,0,0
Naugatuck,Connecticut,110,0,0
Union,Connecticut,0,0,0
Coventry,Connecticut,19,0,0
New Britain,Connecticut,284,0,0
Vernon,Connecticut,93,0,0
Cromwell,Connecticut,34,0,0
New Canaan,Connecticut,115,0,0
Voluntown,Connecticut,3,0,0
Danbury,Connecticut,836,0,0
New Fairfield,Connecticut,72,0,0
Wallingford,Connecticut,137,0,0
Darien,Connecticut,149,0,0
New Hartford,Connecticut,13,0,0
Warren,Connecticut,1,0,0
Deep River,Connecticut,8,0,0
New Haven,Connecticut,1134,0,0
Washington,Connecticut,15,0,0
Derby,Connecticut,73,0,0
New London,Connecticut,50,0,0
Waterbury,Connecticut,872,0,0
Durham,Connecticut,18,0,0
New Milford,Connecticut,125,0,0
Waterford,Connecticut,82,0,0
East Granby,Connecticut,3,0,0
Newington,Connecticut,148,0,0
Watertown,Connecticut,54,0,0
East Haddam,Connecticut,10,0,0
Newtown,Connecticut,66,0,0
West Hartford,Connecticut,192,0,0
East Hampton,Connecticut,23,0,0
Norfolk,Connecticut,5,0,0
West Haven,Connecticut,499,0,0
East Hartford,Connecticut,260,0,0
North Branford,Connecticut,49,0,0
Westbrook,Connecticut,14,0,0
East Haven,Connecticut,231,0,0
North Canaan,Connecticut,2,0,0
Weston,Connecticut,46,0,0
East Lyme,Connecticut,24,0,0
North Haven,Connecticut,132,0,0
Westport,Connecticut,197,0,0
East Windsor,Connecticut,21,0,0
North Stonington,Connecticut,2,0,0
Wethersfield,Connecticut,94,0,0
Eastford,Connecticut,1,0,0
Norwalk,Connecticut,942,0,0
Willington,Connecticut,4,0,0
Easton,Connecticut,25,0,0
Norwich,Connecticut,27,0,0
Wilton,Connecticut,115,0,0
Ellington,Connecticut,25,0,0
Old Lyme,Connecticut,10,0,0
Winchester,Connecticut,29,0,0
Enfield,Connecticut,223,0,0
Old Saybrook,Connecticut,18,0,0
Windham,Connecticut,26,0,0
Essex,Connecticut,13,0,0
Orange,Connecticut,41,0,0
Windsor,Connecticut,200,0,0
Fairfield,Connecticut,300,0,0
Oxford,Connecticut,48,0,0
Windsor Locks,Connecticut,29,0,0
Farmington,Connecticut,90,0,0
Plainfield,Connecticut,11,0,0
Wolcott,Connecticut,48,0,0
Franklin,Connecticut,2,0,0
Plainville,Connecticut,69,0,0
Woodbridge,Connecticut,71,0,0
Glastonbury,Connecticut,124,0,0
Plymouth,Connecticut,33,0,0
Woodbury,Connecticut,24,0,0
Goshen,Connecticut,4,0,0
Pomfret,Connecticut,7,0,0
Woodstock,Connecticut,10,0,0
Granby,Connecticut,8,0,0
Portland,Connecticut,38,0,0
Greenwich,Connecticut,562,0,0
Preston,Connecticut,2,0,0
,Connecticut,5,0,0
New Castle,Delaware,1229,33,0
Kent,Delaware,430,13,0
Unknown,Delaware,31,0,0
Sussex,Delaware,1055,26,0
Reedy Island,Delaware,0,0,0
All,District of Columbia,2927,0,0
1,District of Columbia,344,0,0
2,District of Columbia,225,0,0
3,District of Columbia,226,0,0
4,District of Columbia,499,0,0
5,District of Columbia,383,0,0
6,District of Columbia,366,0,0
7,District of Columbia,454,0,0
8,District of Columbia,376,0,0
Unknown,District of Columbia,54,0,0
Gilchrist,Florida,4,0,0
Putnam,Florida,58,1,0
Taylor,Florida,2,0,0
Okaloosa,Florida,131,3,0
Calhoun,Florida,6,0,0
Palm Beach,Florida,2260,122,0
St. Lucie,Florida,204,15,0
Pasco,Florida,209,3,0
Gadsden,Florida,57,0,0
Leon,Florida,184,1,0
Jefferson,Florida,26,1,0
Madison,Florida,23,1,0
Liberty,Florida,2,0,0
Hamilton,Florida,3,0,0
Bay,Florida,57,2,0
Columbia,Florida,40,0,0
Baker,Florida,17,3,0
Holmes,Florida,6,0,0
Martin,Florida,155,4,0
Hillsborough,Florida,973,19,0
Manatee,Florida,433,33,0
Clay,Florida,249,11,0
Hardee,Florida,4,0,0
Marion,Florida,129,3,0
Volusia,Florida,342,10,0
Dixie,Florida,4,0,0
Lake,Florida,211,7,0
Levy,Florida,12,0,0
Sumter,Florida,153,11,0
Seminole,Florida,325,5,0
