County,State,Cases,Deaths,Recovered
Dallas,Arkansas,0,0,0
Cleveland,Arkansas,5,0,0
Lincoln,Arkansas,6,0,0
Arkansas,Arkansas,1,0,0
Grant,Arkansas,3,0,0
Monroe,Arkansas,0,0,0
Lee,Arkansas,0,0,0
Hot Spring,Arkansas,4,0,0
St. Francis,Arkansas,1,0,0
Crittenden,Arkansas,17,0,2
Cross,Arkansas,1,0,0
Woodruff,Arkansas,1,0,0
White,Arkansas,9,0,0
Faulkner,Arkansas,36,0,6
Conway,Arkansas,2,1,0
Newton,Arkansas,1,0,0
Pope,Arkansas,5,0,0
Johnson,Arkansas,3,0,0
Van Buren,Arkansas,20,1,1
Cleburne,Arkansas,58,2,5
Poinsett,Arkansas,5,0,0
Craighead,Arkansas,8,0,0
Sharp,Arkansas,0,0,0
Izard,Arkansas,0,0,0
Fulton,Arkansas,0,0,0
Stone,Arkansas,5,0,0
Boone,Arkansas,1,0,0
Andover,Connecticut,0,0,0
Griswold,Connecticut,1,0,0
Prospect,Connecticut,3,0,0
Ansonia,Connecticut,11,0,0
Groton,Connecticut,2,0,0
Putnam,Connecticut,0,0,0
Ashford,Connecticut,1,0,0
Guilford,Connecticut,3,0,0
Redding,Connecticut,16,0,0
Avon,Connecticut,9,0,0
Haddam,Connecticut,1,0,0
Ridgefield,Connecticut,74,0,0
Barkhamsted,Connecticut,0,0,0
Hamden,Connecticut,28,0,0
Rocky Hill,Connecticut,15,0,0
Beacon Falls,Connecticut,2,0,0
Hampton,Connecticut,0,0,0
Roxbury,Connecticut,2,0,0
Berlin,Connecticut,11,0,0
Hartford,Connecticut,49,0,0
Salem,Connecticut,0,0,0
Bethany,Connecticut,0,0,0
Hartland,Connecticut,0,0,0
Salisbury,Connecticut,3,0,0
Bethel,Connecticut,35,0,0
Harwinton,Connecticut,4,0,0
Scotland,Connecticut,0,0,0
Bethlehem,Connecticut,4,0,0
Hebron,Connecticut,3,0,0
Seymour,Connecticut,10,0,0
Bloomfield,Connecticut,8,0,0
Kent,Connecticut,5,0,0
Sharon,Connecticut,3,0,0
Bolton,Connecticut,2,0,0
Killingly,Connecticut,2,0,0
Shelton,Connecticut,31,0,0
Bozrah,Connecticut,1,0,0
Killingworth,Connecticut,1,0,0
Sherman,Connecticut,4,0,0
Branford,Connecticut,14,0,0
Lebanon,Connecticut,2,0,0
Simsbury,Connecticut,5,0,0
Bridgeport,Connecticut,60,0,0
Ledyard,Connecticut,2,0,0
Somers,Connecticut,2,0,0
Bridgewater,Connecticut,2,0,0
Lisbon,Connecticut,2,0,0
South Windsor,Connecticut,8,0,0
Bristol,Connecticut,9,0,0
Litchfield,Connecticut,3,0,0
Southbury,Connecticut,11,0,0
Brookfield,Connecticut,58,0,0
Lyme,Connecticut,1,0,0
Southington,Connecticut,16,0,0
Brooklyn,Connecticut,0,0,0
Madison,Connecticut,8,0,0
Sprague,Connecticut,0,0,0
Burlington,Connecticut,4,0,0
Manchester,Connecticut,19,0,0
Stafford,Connecticut,17,0,0
Canaan,Connecticut,0,0,0
Mansfield,Connecticut,1,0,0
Stamford,Connecticut,157,0,0
Canterbury,Connecticut,0,0,0
Marlborough,Connecticut,2,0,0
Sterling,Connecticut,0,0,0
Canton,Connecticut,1,0,0
Meriden,Connecticut,21,0,0
Stonington,Connecticut,1,0,0
Chaplin,Connecticut,0,0,0
Middlebury,Connecticut,6,0,0
Stratford,Connecticut,27,0,0
Cheshire,Connecticut,13,0,0
Middlefield,Connecticut,1,0,0
Suffield,Connecticut,7,0,0
Chester,Connecticut,0,0,0
Middletown,Connecticut,18,0,0
Thomaston,Connecticut,6,0,0
Clinton,Connecticut,5,0,0
Milford,Connecticut,15,0,0
Thompson,Connecticut,1,0,0
Colchester,Connecticut,2,0,0
Monroe,Connecticut,6,0,0
Tolland,Connecticut,6,0,0
Colebrook,Connecticut,0,0,0
Montville,Connecticut,1,0,0
Torrington,Connecticut,18,0,0
Columbia,Connecticut,2,0,0
Morris,Connecticut,1,0,0
Trumbull,Connecticut,14,0,0
Cornwall,Connecticut,1,0,0
Naugatuck,Connecticut,7,0,0
Union,Connecticut,0,0,0
Coventry,Connecticut,4,0,0
New Britain,Connecticut,26,0,0
Vernon,Connecticut,10,0,0
Cromwell,Connecticut,4,0,0
New Canaan,Connecticut,34,0,0
Voluntown,Connecticut,1,0,0
Danbury,Connecticut,218,0,0
New Fairfield,Connecticut,30,0,0
Wallingford,Connecticut,8,0,0
Darien,Connecticut,44,0,0
New Hartford,Connecticut,1,0,0
Warren,Connecticut,0,0,0
Deep River,Connecticut,3,0,0
New Haven,Connecticut,73,0,0
Washington,Connecticut,10,0,0
Derby,Connecticut,6,0,0
New London,Connecticut,1,0,0
Waterbury,Connecticut,69,0,0
Durham,Connecticut,1,0,0
New Milford,Connecticut,34,0,0
Waterford,Connecticut,0,0,0
East Granby,Connecticut,1,0,0
Newington,Connecticut,24,0,0
Watertown,Connecticut,6,0,0
East Haddam,Connecticut,2,0,0
Newtown,Connecticut,28,0,0
West Hartford,Connecticut,12,0,0
East Hampton,Connecticut,3,0,0
Norfolk,Connecticut,1,0,0
West Haven,Connecticut,30,0,0
East Hartford,Connecticut,17,0,0
North Branford,Connecticut,2,0,0
Westbrook,Connecticut,1,0,0
East Haven,Connecticut,7,0,0
North Canaan,Connecticut,0,0,0
Weston,Connecticut,27,0,0
East Lyme,Connecticut,2,0,0
North Haven,Connecticut,2,0,0
Westport,Connecticut,115,0,0
East Windsor,Connecticut,0,0,0
North Stonington,Connecticut,0,0,0
Wethersfield,Connecticut,12,0,0
Eastford,Connecticut,1,0,0
Norwalk,Connecticut,271,0,0
Willington,Connecticut,1,0,0
Easton,Connecticut,3,0,0
Norwich,Connecticut,2,0,0
Wilton,Connecticut,44,0,0
Ellington,Connecticut,2,0,0
Old Lyme,Connecticut,1,0,0
Winchester,Connecticut,2,0,0
Enfield,Connecticut,20,0,0
Old Saybrook,Connecticut,5,0,0
Windham,Connecticut,1,0,0
Essex,Connecticut,2,0,0
Orange,Connecticut,7,0,0
Windsor,Connecticut,19,0,0
Fairfield,Connecticut,35,0,0
Oxford,Connecticut,8,0,0
Windsor Locks,Connecticut,2,0,0
Farmington,Connecticut,15,0,0
Plainfield,Connecticut,0,0,0
Wolcott,Connecticut,5,0,0
Franklin,Connecticut,1,0,0
Plainville,Connecticut,7,0,0
Woodbridge,Connecticut,4,0,0
Glastonbury,Connecticut,12,0,0
Plymouth,Connecticut,2,0,0
Woodbury,Connecticut,5,0,0
Goshen,Connecticut,0,0,0
Pomfret,Connecticut,1,0,0
Woodstock,Connecticut,3,0,0
Granby,Connecticut,0,0,0
Portland,Connecticut,3,0,0
Greenwich,Connecticut,114,0,0
Preston,Connecticut,1,0,0
New Castle,Delaware,156,3,0
Kent,Delaware,27,2,0
Pea Patch,Delaware,0,0,0
Sussex,Delaware,81,2,0
Reedy Island,Delaware,0,0,0
Gilchrist,Florida,0,0,0
Putnam,Florida,13,0,0
Taylor,Florida,0,0,0
Okaloosa,Florida,36,1,0
Calhoun,Florida,0,0,0
Palm Beach,Florida,463,10,0
St. Lucie,Florida,31,2,0
Pasco,Florida,38,2,0
Gadsden,Florida,1,0,0
Leon,Florida,23,0,0
Jefferson,Florida,0,0,0
Madison,Florida,0,0,0
Liberty,Florida,0,0,0
Hamilton,Florida,0,0,0
Bay,Florida,6,0,0
Columbia,Florida,3,0,0
Baker,Florida,8,0,0
Holmes,Florida,1,0,0
Martin,Florida,27,0,0
Hillsborough,Florida,272,2,0
Manatee,Florida,42,1,0
Clay,Florida,34,5,0
Hardee,Florida,0,0,0
Marion,Florida,23,0,0
Volusia,Florida,69,1,0
Dixie,Florida,0,0,0
Lake,Florida,50,0,0
Levy,Florida,2,0,0
Sumter,Florida,47,0,0
Seminole,Florida,88,0,0
Orange,Florida,300,4,0
Citrus,Florida,17,2,0
Hernando,Florida,21,0,0
Pinellas,Florida,129,5,0
Suwannee,Florida,3,0,0
Duval,Florida,163,4,0
Lafayette,Florida,0,0,0
Gulf,Florida,0,0,0
Union,Florida,0,0,0
Bradford,Florida,2,0,0
Wakulla,Florida,1,0,0
Brevard,Florida,32,0,0
Polk,Florida,63,0,0
Osceola,Florida,94,1,0
Highlands,Florida,14,1,0
Lee,Florida,171,6,0
Collier,Florida,127,1,0
Dade,Florida,1701,4,0
Monroe,Florida,26,0,0
Santa Rosa,Florida,36,2,0
Walton,Florida,16,0,0
Jackson,Florida,2,0,0
Washington,Florida,1,0,0
Nassau,Florida,7,0,0
Glades,Florida,3,0,0
Charlotte,Florida,20,0,0
Sarasota,Florida,67,2,0
Desoto,Florida,7,1,0
Flagler,Florida,15,0,0
Hendry,Florida,3,0,0
Indian River,Florida,25,0,0
Broward,Florida,1137,12,0
Escambia,Florida,81,0,0
Okeechobee,Florida,0,0,0
Franklin,Florida,0,0,0
Alachua,Florida,80,0,0
St. Johns,Florida,61,2,0
Unknown,Florida,2,0,0
Fulton,Georgia,503,0,0
Dekalb,Georgia,294,0,0
Dougherty,Georgia,278,0,0
Cobb,Georgia,250,0,0
Gwinnett,Georgia,178,0,0
Bartow,Georgia,125,0,0
Carroll,Georgia,97,0,0
Cherokee,Georgia,69,0,0
Henry,Georgia,68,0,0
Clayton,Georgia,62,0,0
Clarke,Georgia,47,0,0
Lee,Georgia,44,0,0
Douglas,Georgia,43,0,0
Fayette,Georgia,42,0,0
Coweta,Georgia,37,0,0
Forsyth,Georgia,36,0,0
Hall,Georgia,34,0,0
Floyd,Georgia,31,0,0
Rockdale,Georgia,29,0,0
Houston,Georgia,26,0,0
Paulding,Georgia,26,0,0
Newton,Georgia,22,0,0
Lowndes,Georgia,21,0,0
Early,Georgia,20,0,0
Terrell,Georgia,20,0,0
Chatham,Georgia,19,0,0
Tift,Georgia,19,0,0
Glynn,Georgia,17,0,0
Richmond,Georgia,17,0,0
Sumter,Georgia,17,0,0
Bibb,Georgia,16,0,0
Mitchell,Georgia,16,0,0
Gordon,Georgia,15,0,0
Troup,Georgia,15,0,0
Columbia,Georgia,14,0,0
Muscogee,Georgia,14,0,0
Polk,Georgia,14,0,0
Spalding,Georgia,14,0,0
Laurens,Georgia,13,0,0
Oconee,Georgia,12,0,0
Worth,Georgia,12,0,0
Coffee,Georgia,10,0,0
Barrow,Georgia,9,0,0
Crisp,Georgia,8,0,0
Whitfield,Georgia,8,0,0
Bryan,Georgia,7,0,0
Colquitt,Georgia,7,0,0
Dawson,Georgia,7,0,0
Peach,Georgia,7,0,0
Seminole,Georgia,7,0,0
Thomas,Georgia,7,0,0
Butts,Georgia,6,0,0
Calhoun,Georgia,6,0,0
Decatur,Georgia,6,0,0
Meriwether,Georgia,6,0,0
Pickens,Georgia,6,0,0
Miller,Georgia,5,0,0
Upson,Georgia,5,0,0
Walton,Georgia,5,0,0
Ware,Georgia,5,0,0
Burke,Georgia,4,0,0
Camden,Georgia,4,0,0
Effingham,Georgia,4,0,0
Franklin,Georgia,4,0,0
Haralson,Georgia,4,0,0
Harris,Georgia,4,0,0
Liberty,Georgia,4,0,0
Lincoln,Georgia,4,0,0
Lumpkin,Georgia,4,0,0
Murray,Georgia,4,0,0
Baldwin,Georgia,3,0,0
Ben Hill,Georgia,3,0,0
Catoosa,Georgia,3,0,0
Chattooga,Georgia,3,0,0
Dooly,Georgia,3,0,0
Fannin,Georgia,3,0,0
Greene,Georgia,3,0,0
Irwin,Georgia,3,0,0
Lamar,Georgia,3,0,0
Madison,Georgia,3,0,0
Monroe,Georgia,3,0,0
Pulaski,Georgia,3,0,0
Randolph,Georgia,3,0,0
Stephens,Georgia,3,0,0
Turner,Georgia,3,0,0
Appling,Georgia,2,0,0
Dodge,Georgia,2,0,0
Hart,Georgia,2,0,0
Jackson,Georgia,2,0,0
Jasper,Georgia,2,0,0
Jones,Georgia,2,0,0
Mcduffie,Georgia,2,0,0
Pierce,Georgia,2,0,0
Pike,Georgia,2,0,0
Tattnall,Georgia,2,0,0
Taylor,Georgia,2,0,0
Toombs,Georgia,2,0,0
Twiggs,Georgia,2,0,0
Warren,Georgia,2,0,0
Washington,Georgia,2,0,0
Wilkes,Georgia,2,0,0
Bacon,Georgia,1,0,0
Baker,Georgia,1,0,0
Banks,Georgia,1,0,0
Berrien,Georgia,1,0,0
Bleckley,Georgia,1,0,0
Brooks,Georgia,1,0,0
Bulloch,Georgia,1,0,0
Candler,Georgia,1,0,0
Charlton,Georgia,1,0,0
Chattahoochee,Georgia,1,0,0
Clay,Georgia,1,0,0
Clinch,Georgia,1,0,0
Cook,Georgia,1,0,0
Dade,Georgia,1,0,0
Gilmer,Georgia,1,0,0
Heard,Georgia,1,0,0
Jeff Davis,Georgia,1,0,0
Jefferson,Georgia,1,0,0
Jenkins,Georgia,1,0,0
Johnson,Georgia,1,0,0
Long,Georgia,1,0,0
Macon,Georgia,1,0,0
Mcintosh,Georgia,1,0,0
Morgan,Georgia,1,0,0
Schley,Georgia,1,0,0
Talbot,Georgia,1,0,0
Wheeler,Georgia,1,0,0
White,Georgia,1,0,0
Unknown,Georgia,114,0,0
Hawai&#8217;i County,Hawaii,15,0,0
Honolulu County,Hawaii,139,0,0
Kaua&#8217;i County,Hawaii,12,0,0
Maui County,Hawaii,25,0,0
Bonner,Idaho,1,0,0
Kootenai,Idaho,28,0,0
Idaho,Idaho,1,0,0
Nez Perce,Idaho,7,1,0
Canyon,Idaho,48,1,0
Gem,Idaho,3,0,0
Owyhee,Idaho,1,0,0
Payette,Idaho,1,0,0
Ada,Idaho,151,3,0
Elmore,Idaho,1,0,0
Valley,Idaho,2,0,0
Blaine,Idaho,148,2,0
Cassia,Idaho,1,0,0
Jerome,Idaho,1,0,0
Lincoln,Idaho,1,0,0
Minidoka,Idaho,1,0,0
Twin Falls,Idaho,5,0,0
Bannock,Idaho,3,0,0
Bingham,Idaho,1,0,0
Bonneville,Idaho,2,0,0
Custer,Idaho,1,0,0
Fremont,Idaho,1,0,0
Jefferson,Idaho,2,0,0
Madison,Idaho,2,0,0
Teton,Idaho,2,0,0
Chicago,Illinois,2198,16,0
Suburban Cook,Illinois,0,0,0
Adams,Illinois,2,0,0
Alexander,Illinois,0,0,0
Bond,Illinois,1,0,0
Boone,Illinois,0,0,0
Brown,Illinois,0,0,0
Bureau,Illinois,1,0,0
Calhoun,Illinois,0,0,0
Carroll,Illinois,1,0,0
Cass,Illinois,0,0,0
Champaign,Illinois,23,0,0
Christian,Illinois,12,0,0
Clark,Illinois,1,0,0
Clay,Illinois,0,0,0
Clinton,Illinois,6,0,0
Coles,Illinois,0,0,0
Cook,Illinois,1529,28,0
Crawford,Illinois,1,0,0
Cumberland,Illinois,1,0,0
DeKalb,Illinois,8,0,0
De Witt,Illinois,0,0,0
Douglas,Illinois,1,0,0
DuPage,Illinois,320,8,0
Edgar,Illinois,0,0,0
Edwards,Illinois,0,0,0
Effingham,Illinois,0,0,0
Fayette,Illinois,1,0,0
Ford,Illinois,0,0,0
Franklin,Illinois,1,0,0
Fulton,Illinois,0,0,0
Gallatin,Illinois,0,0,0
Greene,Illinois,0,0,0
Grundy,Illinois,3,0,0
Hamilton,Illinois,0,0,0
Hancock,Illinois,0,0,0
Hardin,Illinois,0,0,0
Henderson,Illinois,0,0,0
Henry,Illinois,2,0,0
Iroquois,Illinois,2,0,0
Jackson,Illinois,3,0,0
Jasper,Illinois,0,0,0
Jefferson,Illinois,0,0,0
Jersey,Illinois,0,0,0
Jo Daviess,Illinois,1,0,0
Johnson,Illinois,0,0,0
Kane,Illinois,113,6,0
Kankakee,Illinois,33,0,0
Kendall,Illinois,18,2,0
Knox,Illinois,1,0,0
Lake,Illinois,343,1,0
LaSalle,Illinois,5,1,0
Lawrence,Illinois,0,0,0
Lee,Illinois,0,0,0
Livingston,Illinois,2,0,0
Logan,Illinois,0,0,0
McDonough,Illinois,0,0,0
McHenry,Illinois,52,2,0
McLean,Illinois,17,1,0
Macon,Illinois,2,0,0
Macoupin,Illinois,0,0,0
Madison,Illinois,13,0,0
Marion,Illinois,2,0,0
Marshall,Illinois,1,0,0
Mason,Illinois,0,0,0
Massac,Illinois,0,0,0
Menard,Illinois,1,0,0
Mercer,Illinois,0,0,0
Monroe,Illinois,3,0,0
Montgomery,Illinois,1,0,0
Morgan,Illinois,4,0,0
Moultrie,Illinois,0,0,0
Ogle,Illinois,0,0,0
Peoria,Illinois,8,0,0
Perry,Illinois,0,0,0
Piatt,Illinois,0,0,0
Pike,Illinois,0,0,0
Pope,Illinois,0,0,0
Pulaski,Illinois,0,0,0
Putnam,Illinois,0,0,0
Randolph,Illinois,2,0,0
Richland,Illinois,0,0,0
Rock Island,Illinois,8,0,0
St. Clair,Illinois,36,1,0
Saline,Illinois,1,0,0
Sangamon,Illinois,12,1,0
Schuyler,Illinois,0,0,0
Scott,Illinois,0,0,0
Shelby,Illinois,0,0,0
Stark,Illinois,0,0,0
Stephenson,Illinois,3,0,0
Tazewell,Illinois,4,0,0
Union,Illinois,0,0,0
Vermilion,Illinois,0,0,0
Wabash,Illinois,0,0,0
Warren,Illinois,0,0,0
Washington,Illinois,1,0,0
Wayne,Illinois,0,0,0
White,Illinois,0,0,0
Whiteside,Illinois,4,0,0
Will,Illinois,224,6,0
Williamson,Illinois,1,0,0
Winnebago,Illinois,13,0,0
Woodford,Illinois,3,0,0
DeKalb,Indiana,1,0,0
Boone,Indiana,20,0,0
Tippecanoe,Indiana,14,1,0
Johnson,Indiana,81,3,0
Elkhart,Indiana,12,0,0
Adams,Indiana,1,0,0
Noble,Indiana,2,0,0
Madison,Indiana,29,1,0
St Joseph,Indiana,36,1,0
Jackson,Indiana,8,0,0
Vander.,Indiana,17,0,0
Grant,Indiana,7,0,0
Porter,Indiana,15,0,0
Marion,Indiana,804,12,0
Hamilton,Indiana,106,0,0
Lake,Indiana,97,1,0
Morgan,Indiana,23,1,0
Hendricks,Indiana,58,1,0
LaPorte,Indiana,6,0,0
Floyd,Indiana,20,0,0
Shelby,Indiana,13,0,0
Allen,Indiana,28,1,0
Tipton,Indiana,4,0,0
Rush,Indiana,4,0,0
Orange,Indiana,2,0,0
Crawford,Indiana,1,0,0
Owen,Indiana,10,0,0
Fountain,Indiana,1,0,0
Decatur,Indiana,42,0,0
Fulton,Indiana,1,0,0
LaGrange,Indiana,2,0,0
Knox,Indiana,2,0,0
Monroe,Indiana,26,0,0
Cass,Indiana,0,0,0
Randolph,Indiana,1,0,0
Martin,Indiana,0,0,0
Washington,Indiana,6,0,0
Parke,Indiana,0,0,0
Kosciusko,Indiana,4,0,0
Wayne,Indiana,1,0,0
Montgomery,Indiana,6,0,0
Hancock,Indiana,28,1,0
Vigo,Indiana,7,1,0
Jefferson,Indiana,0,0,0
Huntington,Indiana,2,0,0
Harrison,Indiana,15,0,0
Wabash,Indiana,1,0,0
Delaware,Indiana,15,1,0
Posey,Indiana,3,0,0
Spencer,Indiana,0,0,0
Ohio,Indiana,1,0,0
Carroll,Indiana,2,0,0
Warren,Indiana,2,0,0
Franklin,Indiana,28,4,0
Pulaski,Indiana,0,0,0
Jay,Indiana,0,0,0
Wells,Indiana,1,0,0
Marshall,Indiana,3,0,0
Sullivan,Indiana,1,0,0
Brown,Indiana,3,0,0
Ripley,Indiana,25,0,0
Henry,Indiana,2,0,0
Howard,Indiana,14,1,0
Whitley,Indiana,1,0,0
Dearborn,Indiana,10,1,0
Blackford,Indiana,0,0,0
Scott,Indiana,1,1,0
Bartholomew,Indiana,10,0,0
Jasper,Indiana,6,1,0
Union,Indiana,0,0,0
Verm.,Indiana,1,0,0
Benton,Indiana,0,0,0
Clay,Indiana,1,0,0
Lawrence,Indiana,9,0,0
Clark,Indiana,27,0,0
Miami,Indiana,3,0,0
Fayette,Indiana,8,1,0
Newton,Indiana,1,0,0
Perry,Indiana,0,0,0
Putnam,Indiana,7,1,0
Starke,Indiana,1,0,0
Greene,Indiana,1,0,0
Pike,Indiana,0,0,0
Warrick,Indiana,8,0,0
Daviess,Indiana,0,0,0
Dubois,Indiana,2,0,0
Clinton,Indiana,1,0,0
White,Indiana,2,0,0
Switzerland,Indiana,3,0,0
Steuben,Indiana,1,0,0
Gibson,Indiana,4,0,0
Jennings,Indiana,14,0,0
Lyon,Iowa,0,0,0
Osceola,Iowa,0,0,0
Dickinson,Iowa,1,0,0
Emmet,Iowa,0,0,0
Allamakee,Iowa,7,1,0
Kossuth,Iowa,1,0,0
Winneshiek,Iowa,3,0,0
Howard,Iowa,0,0,0
Winnebago,Iowa,0,0,0
Mitchell,Iowa,0,0,0
Worth,Iowa,0,0,0
Sioux,Iowa,2,0,0
Obrien,Iowa,0,0,0
Clay,Iowa,0,0,0
Palo Alto,Iowa,0,0,0
Hancock,Iowa,3,0,0
Cerro Gordo,Iowa,7,0,0
Chickasaw,Iowa,0,0,0
Floyd,Iowa,0,0,0
Clayton,Iowa,1,0,0
Fayette,Iowa,2,0,0
Plymouth,Iowa,0,0,0
Cherokee,Iowa,0,0,0
Buena Vista,Iowa,0,0,0
Pocahontas,Iowa,0,0,0
Humboldt,Iowa,0,0,0
Wright,Iowa,1,0,0
Bremer,Iowa,0,0,0
Franklin,Iowa,0,0,0
Butler,Iowa,1,0,0
Dubuque,Iowa,21,1,0
Delaware,Iowa,0,0,0
Webster,Iowa,1,0,0
Buchanan,Iowa,2,0,0
Black Hawk,Iowa,6,0,0
Woodbury,Iowa,4,0,0
Ida,Iowa,0,0,0
Sac,Iowa,0,0,0
Calhoun,Iowa,0,0,0
Hamilton,Iowa,0,0,0
Hardin,Iowa,1,0,0
Grundy,Iowa,0,0,0
Jackson,Iowa,1,0,0
Jones,Iowa,1,0,0
Linn,Iowa,71,2,0
Benton,Iowa,7,0,0
Tama,Iowa,10,0,0
Monona,Iowa,5,0,0
Crawford,Iowa,1,0,0
Carroll,Iowa,1,0,0
Greene,Iowa,0,0,0
Boone,Iowa,1,0,0
Story,Iowa,2,0,0
Marshall,Iowa,6,0,0
Clinton,Iowa,2,0,0
Cedar,Iowa,8,0,0
Harrison,Iowa,8,0,0
Shelby,Iowa,3,0,0
Audubon,Iowa,1,0,0
Guthrie,Iowa,1,0,0
Johnson,Iowa,70,0,0
Dallas,Iowa,21,0,0
Iowa,Iowa,3,0,0
Polk,Iowa,61,0,0
Poweshiek,Iowa,5,1,0
Jasper,Iowa,5,0,0
Scott,Iowa,16,0,0
Muscatine,Iowa,13,0,0
Pottawattamie,Iowa,3,0,0
Cass,Iowa,0,0,0
Washington,Iowa,18,1,0
Adair,Iowa,1,0,0
Keokuk,Iowa,1,0,0
Warren,Iowa,1,0,0
Madison,Iowa,0,0,0
Mahaska,Iowa,2,0,0
Marion,Iowa,0,0,0
Louisa,Iowa,0,0,0
Mills,Iowa,0,0,0
Montgomery,Iowa,1,0,0
Adams,Iowa,0,0,0
Henry,Iowa,3,0,0
Jefferson,Iowa,0,0,0
Union,Iowa,0,0,0
Wapello,Iowa,1,0,0
Clarke,Iowa,0,0,0
Lucas,Iowa,0,0,0
Monroe,Iowa,0,0,0
Des Moines,Iowa,1,0,0
Fremont,Iowa,0,0,0
Page,Iowa,2,0,0
Taylor,Iowa,1,0,0
Ringgold,Iowa,0,0,0
Van Buren,Iowa,1,0,0
Davis,Iowa,0,0,0
Decatur,Iowa,0,0,0
Wayne,Iowa,0,0,0
