County,State,Cases,Deaths,Recovered
Columbia,Arkansas,1,0,0
Union,Arkansas,2,0,0
Ashley,Arkansas,0,0,0
Chicot,Arkansas,1,0,0
Benton,Arkansas,24,0,1
Carroll,Arkansas,0,0,0
Madison,Arkansas,0,0,0
Sebastian,Arkansas,3,0,0
Polk,Arkansas,2,0,0
Sevier,Arkansas,1,0,1
Garland,Arkansas,20,0,1
Saline,Arkansas,4,0,0
Franklin,Arkansas,0,0,0
Scott,Arkansas,0,0,0
Logan,Arkansas,0,0,0
Yell,Arkansas,0,0,0
Montgomery,Arkansas,0,0,0
Pike,Arkansas,2,0,0
Hempstead,Arkansas,0,0,0
Drew,Arkansas,2,0,0
Bradley,Arkansas,4,0,0
Calhoun,Arkansas,0,0,0
Ouachita,Arkansas,0,0,0
Nevada,Arkansas,0,0,0
Clark,Arkansas,17,0,2
Dallas,Arkansas,0,0,0
Cleveland,Arkansas,4,0,0
Lincoln,Arkansas,6,0,0
Arkansas,Arkansas,0,0,0
Grant,Arkansas,3,0,0
Monroe,Arkansas,0,0,0
Lee,Arkansas,0,0,0
Hot Spring,Arkansas,1,0,0
St. Francis,Arkansas,0,0,0
Crittenden,Arkansas,12,0,1
Cross,Arkansas,1,0,0
Woodruff,Arkansas,1,0,0
White,Arkansas,6,0,0
Faulkner,Arkansas,28,0,4
Conway,Arkansas,2,0,0
Newton,Arkansas,0,0,0
Pope,Arkansas,3,0,0
Johnson,Arkansas,0,0,0
Van Buren,Arkansas,17,0,1
Cleburne,Arkansas,49,2,5
Poinsett,Arkansas,3,0,0
Craighead,Arkansas,4,0,0
Sharp,Arkansas,0,0,0
Izard,Arkansas,0,0,0
Fulton,Arkansas,0,0,0
Stone,Arkansas,4,0,0
Boone,Arkansas,1,0,0
Andover,Connecticut,0,0,0
Griswold,Connecticut,0,0,0
Prospect,Connecticut,1,0,0
Ansonia,Connecticut,3,0,0
Groton,Connecticut,1,0,0
Putnam,Connecticut,0,0,0
Ashford,Connecticut,0,0,0
Guilford,Connecticut,3,0,0
Redding,Connecticut,7,0,0
Avon,Connecticut,6,0,0
Haddam,Connecticut,1,0,0
Ridgefield,Connecticut,46,0,0
Barkhamsted,Connecticut,0,0,0
Hamden,Connecticut,11,0,0
Rocky Hill,Connecticut,11,0,0
Beacon Falls,Connecticut,1,0,0
Hampton,Connecticut,0,0,0
Roxbury,Connecticut,1,0,0
Berlin,Connecticut,9,0,0
Hartford,Connecticut,21,0,0
Salem,Connecticut,0,0,0
Bethany,Connecticut,0,0,0
Hartland,Connecticut,0,0,0
Salisbury,Connecticut,3,0,0
Bethel,Connecticut,11,0,0
Harwinton,Connecticut,4,0,0
Scotland,Connecticut,0,0,0
Bethlehem,Connecticut,3,0,0
Hebron,Connecticut,1,0,0
Seymour,Connecticut,5,0,0
Bloomfield,Connecticut,3,0,0
Kent,Connecticut,1,0,0
Sharon,Connecticut,2,0,0
Bolton,Connecticut,2,0,0
Killingly,Connecticut,1,0,0
Shelton,Connecticut,18,0,0
Bozrah,Connecticut,0,0,0
Killingworth,Connecticut,1,0,0
Sherman,Connecticut,2,0,0
Branford,Connecticut,12,0,0
Lebanon,Connecticut,0,0,0
Simsbury,Connecticut,4,0,0
Bridgeport,Connecticut,41,0,0
Ledyard,Connecticut,1,0,0
Somers,Connecticut,0,0,0
Bridgewater,Connecticut,1,0,0
Lisbon,Connecticut,2,0,0
South Windsor,Connecticut,4,0,0
Bristol,Connecticut,7,0,0
Litchfield,Connecticut,2,0,0
Southbury,Connecticut,5,0,0
Brookfield,Connecticut,29,0,0
Lyme,Connecticut,1,0,0
Southington,Connecticut,13,0,0
Brooklyn,Connecticut,0,0,0
Madison,Connecticut,6,0,0
Sprague,Connecticut,0,0,0
Burlington,Connecticut,3,0,0
Manchester,Connecticut,12,0,0
Stafford,Connecticut,14,0,0
Canaan,Connecticut,0,0,0
Mansfield,Connecticut,1,0,0
Stamford,Connecticut,76,0,0
Canterbury,Connecticut,0,0,0
Marlborough,Connecticut,2,0,0
Sterling,Connecticut,0,0,0
Canton,Connecticut,0,0,0
Meriden,Connecticut,9,0,0
Stonington,Connecticut,1,0,0
Chaplin,Connecticut,0,0,0
Middlebury,Connecticut,2,0,0
Stratford,Connecticut,17,0,0
Cheshire,Connecticut,6,0,0
Middlefield,Connecticut,0,0,0
Suffield,Connecticut,7,0,0
Chester,Connecticut,0,0,0
Middletown,Connecticut,6,0,0
Thomaston,Connecticut,5,0,0
Clinton,Connecticut,5,0,0
Milford,Connecticut,15,0,0
Thompson,Connecticut,0,0,0
Colchester,Connecticut,1,0,0
Monroe,Connecticut,6,0,0
Tolland,Connecticut,6,0,0
Colebrook,Connecticut,0,0,0
Montville,Connecticut,1,0,0
Torrington,Connecticut,8,0,0
Columbia,Connecticut,2,0,0
Morris,Connecticut,1,0,0
Trumbull,Connecticut,8,0,0
Cornwall,Connecticut,1,0,0
Naugatuck,Connecticut,7,0,0
Union,Connecticut,0,0,0
Coventry,Connecticut,3,0,0
New Britain,Connecticut,11,0,0
Vernon,Connecticut,4,0,0
Cromwell,Connecticut,1,0,0
New Canaan,Connecticut,18,0,0
Voluntown,Connecticut,1,0,0
Danbury,Connecticut,85,0,0
New Fairfield,Connecticut,16,0,0
Wallingford,Connecticut,2,0,0
Darien,Connecticut,20,0,0
New Hartford,Connecticut,0,0,0
Warren,Connecticut,0,0,0
Deep River,Connecticut,2,0,0
New Haven,Connecticut,52,0,0
Washington,Connecticut,5,0,0
Derby,Connecticut,3,0,0
New London,Connecticut,1,0,0
Waterbury,Connecticut,36,0,0
Durham,Connecticut,1,0,0
New Milford,Connecticut,10,0,0
Waterford,Connecticut,0,0,0
East Granby,Connecticut,1,0,0
Newington,Connecticut,14,0,0
Watertown,Connecticut,1,0,0
East Haddam,Connecticut,0,0,0
Newtown,Connecticut,16,0,0
West Hartford,Connecticut,9,0,0
East Hampton,Connecticut,1,0,0
Norfolk,Connecticut,1,0,0
West Haven,Connecticut,18,0,0
East Hartford,Connecticut,3,0,0
North Branford,Connecticut,0,0,0
Westbrook,Connecticut,1,0,0
East Haven,Connecticut,7,0,0
North Canaan,Connecticut,0,0,0
Weston,Connecticut,13,0,0
East Lyme,Connecticut,2,0,0
North Haven,Connecticut,1,0,0
Westport,Connecticut,95,0,0
East Windsor,Connecticut,0,0,0
North Stonington,Connecticut,0,0,0
Wethersfield,Connecticut,6,0,0
Eastford,Connecticut,0,0,0
Norwalk,Connecticut,105,0,0
Willington,Connecticut,0,0,0
Easton,Connecticut,3,0,0
Norwich,Connecticut,2,0,0
Wilton,Connecticut,25,0,0
Ellington,Connecticut,0,0,0
Old Lyme,Connecticut,0,0,0
Winchester,Connecticut,0,0,0
Enfield,Connecticut,10,0,0
Old Saybrook,Connecticut,4,0,0
Windham,Connecticut,0,0,0
Essex,Connecticut,0,0,0
Orange,Connecticut,6,0,0
Windsor,Connecticut,9,0,0
Fairfield,Connecticut,18,0,0
Oxford,Connecticut,5,0,0
Windsor Locks,Connecticut,2,0,0
Farmington,Connecticut,11,0,0
Plainfield,Connecticut,0,0,0
Wolcott,Connecticut,3,0,0
Franklin,Connecticut,1,0,0
Plainville,Connecticut,3,0,0
Woodbridge,Connecticut,3,0,0
Glastonbury,Connecticut,8,0,0
Plymouth,Connecticut,1,0,0
Woodbury,Connecticut,2,0,0
Goshen,Connecticut,0,0,0
Pomfret,Connecticut,0,0,0
Woodstock,Connecticut,2,0,0
Granby,Connecticut,0,0,0
Portland,Connecticut,2,0,0
Greenwich,Connecticut,77,0,0
Preston,Connecticut,0,0,0
New Castle,Delaware,106,1,0
Kent,Delaware,21,0,0
Pea Patch,Delaware,0,0,0
Sussex,Delaware,38,1,0
Reedy Island,Delaware,0,0,0
Gilchrist,Florida,0,0,0
Putnam,Florida,12,0,0
Taylor,Florida,0,0,0
Okaloosa,Florida,25,0,0
Calhoun,Florida,0,0,0
Palm Beach,Florida,241,5,0
St. Lucie,Florida,17,1,0
Pasco,Florida,25,1,0
Gadsden,Florida,1,0,0
Leon,Florida,15,0,0
Jefferson,Florida,0,0,0
Madison,Florida,0,0,0
Liberty,Florida,0,0,0
Hamilton,Florida,0,0,0
Bay,Florida,4,0,0
Columbia,Florida,3,0,0
Baker,Florida,7,0,0
Holmes,Florida,0,0,0
Martin,Florida,17,0,0
Hillsborough,Florida,174,2,0
Manatee,Florida,29,1,0
Clay,Florida,22,4,0
Hardee,Florida,0,0,0
Marion,Florida,9,0,0
Volusia,Florida,43,0,0
Dixie,Florida,0,0,0
Lake,Florida,32,0,0
Levy,Florida,1,0,0
Sumter,Florida,29,0,0
Seminole,Florida,54,0,0
Orange,Florida,174,4,0
Citrus,Florida,11,1,0
Hernando,Florida,12,0,0
Pinellas,Florida,82,1,0
Suwannee,Florida,1,0,0
Duval,Florida,99,3,0
Lafayette,Florida,0,0,0
Gulf,Florida,0,0,0
Union,Florida,0,0,0
Bradford,Florida,1,0,0
Wakulla,Florida,0,0,0
Brevard,Florida,20,0,0
Polk,Florida,28,0,0
Osceola,Florida,56,0,0
Highlands,Florida,6,1,0
Lee,Florida,95,5,0
Collier,Florida,85,0,0
Dade,Florida,869,2,0
Monroe,Florida,19,0,0
Santa Rosa,Florida,13,1,0
Walton,Florida,14,0,0
Jackson,Florida,1,0,0
Washington,Florida,1,0,0
Nassau,Florida,6,0,0
Glades,Florida,0,0,0
Charlotte,Florida,8,0,0
Sarasota,Florida,43,2,0
Desoto,Florida,6,0,0
Flagler,Florida,12,0,0
Hendry,Florida,0,0,0
Indian River,Florida,15,0,0
Broward,Florida,631,10,0
Escambia,Florida,28,0,0
Okeechobee,Florida,0,0,0
Franklin,Florida,0,0,0
Alachua,Florida,60,0,0
St. Johns,Florida,42,2,0
Unknown,Florida,0,0,0
Fulton,Georgia,347,0,0
Dekalb,Georgia,219,0,0
Dougherty,Georgia,203,0,0
Cobb,Georgia,163,0,0
Gwinnett,Georgia,121,0,0
Bartow,Georgia,107,0,0
Carroll,Georgia,61,0,0
Clayton,Georgia,53,0,0
Cherokee,Georgia,50,0,0
Henry,Georgia,44,0,0
Lee,Georgia,37,0,0
Clarke,Georgia,34,0,0
Douglas,Georgia,32,0,0
Hall,Georgia,30,0,0
Floyd,Georgia,26,0,0
Fayette,Georgia,22,0,0
Forsyth,Georgia,21,0,0
Lowndes,Georgia,20,0,0
Coweta,Georgia,19,0,0
Rockdale,Georgia,16,0,0
Chatham,Georgia,15,0,0
Newton,Georgia,15,0,0
Mitchell,Georgia,14,0,0
Early,Georgia,13,0,0
Paulding,Georgia,13,0,0
Tift,Georgia,13,0,0
Gordon,Georgia,12,0,0
Bibb,Georgia,11,0,0
Richmond,Georgia,11,0,0
Spalding,Georgia,11,0,0
Columbia,Georgia,10,0,0
Houston,Georgia,10,0,0
Oconee,Georgia,10,0,0
Polk,Georgia,10,0,0
Sumter,Georgia,10,0,0
Troup,Georgia,9,0,0
Barrow,Georgia,7,0,0
Glynn,Georgia,7,0,0
Laurens,Georgia,7,0,0
Muscogee,Georgia,7,0,0
Worth,Georgia,7,0,0
Peach,Georgia,6,0,0
Terrell,Georgia,6,0,0
Whitfield,Georgia,6,0,0
Bryan,Georgia,5,0,0
Colquitt,Georgia,5,0,0
Crisp,Georgia,4,0,0
Effingham,Georgia,4,0,0
Lumpkin,Georgia,4,0,0
Pickens,Georgia,4,0,0
Upson,Georgia,4,0,0
Burke,Georgia,3,0,0
Butts,Georgia,3,0,0
Coffee,Georgia,3,0,0
Decatur,Georgia,3,0,0
Fannin,Georgia,3,0,0
Irwin,Georgia,3,0,0
Lincoln,Georgia,3,0,0
Madison,Georgia,3,0,0
Meriwether,Georgia,3,0,0
Miller,Georgia,3,0,0
Monroe,Georgia,3,0,0
Randolph,Georgia,3,0,0
Thomas,Georgia,3,0,0
Baldwin,Georgia,2,0,0
Ben Hill,Georgia,2,0,0
Calhoun,Georgia,2,0,0
Camden,Georgia,2,0,0
Dawson,Georgia,2,0,0
Jackson,Georgia,2,0,0
Jasper,Georgia,2,0,0
Jones,Georgia,2,0,0
Lamar,Georgia,2,0,0
Pulaski,Georgia,2,0,0
Seminole,Georgia,2,0,0
Stephens,Georgia,2,0,0
Tattnall,Georgia,2,0,0
Turner,Georgia,2,0,0
Twiggs,Georgia,2,0,0
Ware,Georgia,2,0,0
Washington,Georgia,2,0,0
Baker,Georgia,1,0,0
Catoosa,Georgia,1,0,0
Charlton,Georgia,1,0,0
Chattahoochee,Georgia,1,0,0
Chattooga,Georgia,1,0,0
Clinch,Georgia,1,0,0
Dodge,Georgia,1,0,0
Franklin,Georgia,1,0,0
Greene,Georgia,1,0,0
Haralson,Georgia,1,0,0
Harris,Georgia,1,0,0
Hart,Georgia,1,0,0
Heard,Georgia,1,0,0
Liberty,Georgia,1,0,0
Long,Georgia,1,0,0
Macon,Georgia,1,0,0
Mcduffie,Georgia,1,0,0
Morgan,Georgia,1,0,0
Pierce,Georgia,1,0,0
Taylor,Georgia,1,0,0
Toombs,Georgia,1,0,0
White,Georgia,1,0,0
Wilkes,Georgia,1,0,0
Unknown,Georgia,207,0,0
Hawai&#8217;i County,Hawaii,7,0,0
Honolulu County,Hawaii,87,0,0
Kaua&#8217;i County,Hawaii,5,0,0
Maui County,Hawaii,16,0,0
Kootenai,Idaho,11,0,0
Idaho,Idaho,1,0,0
Nez Perce,Idaho,4,1,0
Canyon,Idaho,23,1,0
Payette,Idaho,1,0,0
Ada,Idaho,75,0,0
Valley,Idaho,1,0,0
Blaine,Idaho,99,2,0
Cassia,Idaho,1,0,0
Twin Falls,Idaho,2,0,0
Bannock,Idaho,3,0,0
Bingham,Idaho,1,0,0
Custer,Idaho,1,0,0
Fremont,Idaho,1,0,0
Jefferson,Idaho,2,0,0
Madison,Idaho,2,0,0
Teton,Idaho,2,0,0
Chicago,Illinois,1364,9,0
Suburban Cook,Illinois,0,0,0
Adams,Illinois,1,0,0
Alexander,Illinois,0,0,0
Bond,Illinois,0,0,0
Boone,Illinois,0,0,0
Brown,Illinois,0,0,0
Bureau,Illinois,1,0,0
Calhoun,Illinois,0,0,0
Carroll,Illinois,0,0,0
Cass,Illinois,0,0,0
Champaign,Illinois,10,0,0
Christian,Illinois,1,0,0
Clark,Illinois,0,0,0
Clay,Illinois,0,0,0
Clinton,Illinois,5,0,0
Coles,Illinois,0,0,0
Cook,Illinois,875,11,0
Crawford,Illinois,0,0,0
Cumberland,Illinois,1,0,0
DeKalb,Illinois,4,0,0
De Witt,Illinois,0,0,0
Douglas,Illinois,1,0,0
DuPage,Illinois,199,6,0
Edgar,Illinois,0,0,0
Edwards,Illinois,0,0,0
Effingham,Illinois,0,0,0
Fayette,Illinois,0,0,0
Ford,Illinois,0,0,0
Franklin,Illinois,1,0,0
Fulton,Illinois,0,0,0
Gallatin,Illinois,0,0,0
Greene,Illinois,0,0,0
Grundy,Illinois,2,0,0
Hamilton,Illinois,0,0,0
Hancock,Illinois,0,0,0
Hardin,Illinois,0,0,0
Henderson,Illinois,0,0,0
Henry,Illinois,1,0,0
Iroquois,Illinois,1,0,0
Jackson,Illinois,1,0,0
Jasper,Illinois,0,0,0
Jefferson,Illinois,0,0,0
Jersey,Illinois,0,0,0
Jo Daviess,Illinois,1,0,0
Johnson,Illinois,0,0,0
Kane,Illinois,75,2,0
Kankakee,Illinois,17,0,0
Kendall,Illinois,8,0,0
Knox,Illinois,0,0,0
Lake,Illinois,230,0,0
LaSalle,Illinois,3,0,0
Lawrence,Illinois,0,0,0
Lee,Illinois,0,0,0
Livingston,Illinois,2,0,0
Logan,Illinois,0,0,0
McDonough,Illinois,0,0,0
McHenry,Illinois,45,1,0
McLean,Illinois,10,1,0
Macon,Illinois,0,0,0
Macoupin,Illinois,0,0,0
Madison,Illinois,8,0,0
Marion,Illinois,0,0,0
Marshall,Illinois,1,0,0
Mason,Illinois,0,0,0
Massac,Illinois,0,0,0
Menard,Illinois,0,0,0
Mercer,Illinois,0,0,0
Monroe,Illinois,3,0,0
Montgomery,Illinois,0,0,0
Morgan,Illinois,1,0,0
Moultrie,Illinois,0,0,0
Ogle,Illinois,0,0,0
Peoria,Illinois,6,0,0
Perry,Illinois,0,0,0
Piatt,Illinois,0,0,0
Pike,Illinois,0,0,0
Pope,Illinois,0,0,0
Pulaski,Illinois,0,0,0
Putnam,Illinois,0,0,0
Randolph,Illinois,0,0,0
Richland,Illinois,0,0,0
Rock Island,Illinois,4,0,0
St. Clair,Illinois,15,0,0
Saline,Illinois,0,0,0
Sangamon,Illinois,7,1,0
Schuyler,Illinois,0,0,0
Scott,Illinois,0,0,0
Shelby,Illinois,0,0,0
Stark,Illinois,0,0,0
Stephenson,Illinois,2,0,0
Tazewell,Illinois,2,0,0
Union,Illinois,0,0,0
Vermilion,Illinois,0,0,0
Wabash,Illinois,0,0,0
Warren,Illinois,0,0,0
Washington,Illinois,1,0,0
Wayne,Illinois,0,0,0
White,Illinois,0,0,0
Whiteside,Illinois,2,0,0
Will,Illinois,104,3,0
Williamson,Illinois,1,0,0
Winnebago,Illinois,8,0,0
Woodford,Illinois,3,0,0
DeKalb,Indiana,1,0,0
Boone,Indiana,7,0,0
Tippecanoe,Indiana,8,0,0
Johnson,Indiana,42,3,0
Elkhart,Indiana,9,0,0
Adams,Indiana,1,0,0
Noble,Indiana,1,0,0
Madison,Indiana,7,1,0
St Joseph,Indiana,27,1,0
Jackson,Indiana,4,0,0
Vander.,Indiana,6,0,0
Grant,Indiana,5,0,0
Porter,Indiana,6,0,0
Marion,Indiana,484,8,0
Hamilton,Indiana,52,0,0
Lake,Indiana,47,0,0
Morgan,Indiana,10,0,0
Hendricks,Indiana,28,2,0
LaPorte,Indiana,2,0,0
Floyd,Indiana,11,0,0
Shelby,Indiana,6,0,0
Allen,Indiana,21,1,0
Tipton,Indiana,2,0,0
Rush,Indiana,3,0,0
Orange,Indiana,1,0,0
Crawford,Indiana,0,0,0
Owen,Indiana,5,0,0
Fountain,Indiana,1,0,0
Decatur,Indiana,26,0,0
Fulton,Indiana,1,0,0
LaGrange,Indiana,2,0,0
Knox,Indiana,0,0,0
Monroe,Indiana,8,0,0
Cass,Indiana,0,0,0
Randolph,Indiana,1,0,0
Martin,Indiana,0,0,0
Washington,Indiana,4,0,0
Parke,Indiana,0,0,0
Kosciusko,Indiana,1,0,0
Wayne,Indiana,1,0,0
Montgomery,Indiana,3,0,0
Hancock,Indiana,13,1,0
Vigo,Indiana,3,0,0
Jefferson,Indiana,0,0,0
Huntington,Indiana,1,0,0
Harrison,Indiana,4,0,0
Wabash,Indiana,0,0,0
Delaware,Indiana,8,1,0
Posey,Indiana,1,0,0
Spencer,Indiana,0,0,0
Ohio,Indiana,1,0,0
Carroll,Indiana,1,0,0
Warren,Indiana,1,0,0
Franklin,Indiana,21,1,0
Pulaski,Indiana,0,0,0
Jay,Indiana,0,0,0
Wells,Indiana,1,0,0
Marshall,Indiana,4,0,0
Sullivan,Indiana,1,0,0
Brown,Indiana,2,0,0
Ripley,Indiana,14,0,0
Henry,Indiana,1,0,0
Howard,Indiana,7,1,0
Whitley,Indiana,1,0,0
Dearborn,Indiana,4,1,0
Blackford,Indiana,0,0,0
Scott,Indiana,1,1,0
Bartholomew,Indiana,6,0,0
Jasper,Indiana,4,1,0
Union,Indiana,0,0,0
Verm.,Indiana,0,0,0
Benton,Indiana,0,0,0
Clay,Indiana,0,0,0
Lawrence,Indiana,5,0,0
Clark,Indiana,12,0,0
Miami,Indiana,1,0,0
Fayette,Indiana,3,0,0
Newton,Indiana,0,0,0
Perry,Indiana,0,0,0
Putnam,Indiana,2,1,0
Starke,Indiana,1,0,0
Greene,Indiana,0,0,0
Pike,Indiana,0,0,0
Warrick,Indiana,3,0,0
Daviess,Indiana,0,0,0
Dubois,Indiana,1,0,0
Clinton,Indiana,1,0,0
White,Indiana,0,0,0
Switzerland,Indiana,0,0,0
Steuben,Indiana,0,0,0
Gibson,Indiana,3,0,0
Jennings,Indiana,5,0,0
Lyon,Iowa,0,0,0
Osceola,Iowa,0,0,0
Dickinson,Iowa,1,0,0
Emmet,Iowa,0,0,0
Allamakee,Iowa,7,1,0
Kossuth,Iowa,1,0,0
Winneshiek,Iowa,2,0,0
Howard,Iowa,0,0,0
Winnebago,Iowa,0,0,0
Mitchell,Iowa,0,0,0
Worth,Iowa,0,0,0
Sioux,Iowa,2,0,0
Obrien,Iowa,0,0,0
Clay,Iowa,0,0,0
Palo Alto,Iowa,0,0,0
Hancock,Iowa,3,0,0
Cerro Gordo,Iowa,3,0,0
Chickasaw,Iowa,0,0,0
Floyd,Iowa,0,0,0
Clayton,Iowa,1,0,0
Fayette,Iowa,1,0,0
Plymouth,Iowa,0,0,0
Cherokee,Iowa,0,0,0
Buena Vista,Iowa,0,0,0
Pocahontas,Iowa,0,0,0
Humboldt,Iowa,0,0,0
Wright,Iowa,1,0,0
Bremer,Iowa,0,0,0
Franklin,Iowa,0,0,0
Butler,Iowa,1,0,0
Dubuque,Iowa,8,1,0
Delaware,Iowa,0,0,0
Webster,Iowa,1,0,0
Buchanan,Iowa,1,0,0
Black Hawk,Iowa,7,0,0
Woodbury,Iowa,3,0,0
Ida,Iowa,0,0,0
Sac,Iowa,0,0,0
Calhoun,Iowa,0,0,0
Hamilton,Iowa,0,0,0
Hardin,Iowa,1,0,0
Grundy,Iowa,0,0,0
Jackson,Iowa,0,0,0
Jones,Iowa,0,0,0
Linn,Iowa,22,0,0
Benton,Iowa,3,0,0
Tama,Iowa,5,0,0
Monona,Iowa,2,0,0
Crawford,Iowa,0,0,0
Carroll,Iowa,1,0,0
Greene,Iowa,0,0,0
Boone,Iowa,0,0,0
Story,Iowa,2,0,0
Marshall,Iowa,1,0,0
Clinton,Iowa,1,0,0
Cedar,Iowa,5,0,0
Harrison,Iowa,7,0,0
Shelby,Iowa,0,0,0
Audubon,Iowa,0,0,0
Guthrie,Iowa,0,0,0
Johnson,Iowa,58,0,0
Dallas,Iowa,9,0,0
Iowa,Iowa,1,0,0
Polk,Iowa,28,0,0
Poweshiek,Iowa,4,1,0
Jasper,Iowa,2,0,0
Scott,Iowa,7,0,0
Muscatine,Iowa,7,0,0
Pottawattamie,Iowa,3,0,0
Cass,Iowa,0,0,0
Washington,Iowa,11,0,0
Adair,Iowa,1,0,0
Keokuk,Iowa,0,0,0
Warren,Iowa,1,0,0
Madison,Iowa,0,0,0
Mahaska,Iowa,2,0,0
Marion,Iowa,0,0,0
Louisa,Iowa,0,0,0
Mills,Iowa,0,0,0
Montgomery,Iowa,1,0,0
Adams,Iowa,0,0,0
Henry,Iowa,2,0,0
Jefferson,Iowa,0,0,0
Union,Iowa,0,0,0
Wapello,Iowa,1,0,0
Clarke,Iowa,0,0,0
Lucas,Iowa,0,0,0
Monroe,Iowa,0,0,0
Des Moines,Iowa,1,0,0
Fremont,Iowa,0,0,0
Page,Iowa,2,0,0
Taylor,Iowa,0,0,0
Ringgold,Iowa,0,0,0
Van Buren,Iowa,0,0,0
Davis,Iowa,0,0,0
Decatur,Iowa,0,0,0
Wayne,Iowa,0,0,0
Appanoose,Iowa,1,0,0
Lee,Iowa,0,0,0
Bourbon,Kansas,3,0,0
Jackson,Kansas,1,0,0
Osage,Kansas,1,0,0
Butler,Kansas,3,0,0
Jefferson,Kansas,1,0,0
Ottawa,Kansas,1,0,0
Cherokee,Kansas,2,0,0
Johnson,Kansas,66,0,0
Pottawatomie,Kansas,1,0,0
Clay,Kansas,1,0,0
Leavenworth,Kansas,12,0,0
Reno,Kansas,5,0,0
Coffey,Kansas,1,0,0
Linn,Kansas,4,0,0
Riley,Kansas,2,0,0
Crawford,Kansas,3,0,0
Lyon,Kansas,3,0,0
Sedgwick,Kansas,20,0,0
Doniphan,Kansas,1,0,0
McPherson,Kansas,1,0,0
Shawnee,Kansas,5,0,0
Douglas,Kansas,14,0,0
Mitchell,Kansas,2,0,0
Sumner,Kansas,1,0,0
Franklin,Kansas,2,0,0
Morris,Kansas,2,0,0
Woodson,Kansas,1,0,0
Gove,Kansas,1,0,0
Neosho,Kansas,1,0,0
Wyandotte,Kansas,43,0,0
